"m49_code","country","region","cpc_code","commodity","year","loss_percentage","loss_percentage_original","loss_quantity","activity","food_supply_stage","treatment","cause_of_loss","sample_size","method_data_collection","reference","url","notes"
"108","Burundi",,"0118","Millet",2016,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BI/all-crops/2016?metric=prc&download=csv",
"108","Burundi",,"0118","Millet",2016,1.175,"1.175",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BI/all-crops/2016?metric=prc&download=csv",
"108","Burundi",,"0118","Millet",2016,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BI/all-crops/2016?metric=prc&download=csv",
"108","Burundi",,"0118","Millet",2016,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BI/all-crops/2016?metric=prc&download=csv",
"108","Burundi",,"0118","Millet",2016,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/BI/all-crops/2016?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2021,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2021?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2021,4.93398,"4.93398",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2021?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2021,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2021?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2021,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2021?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2021,2.38196,"2.38196",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2021?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2021,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2021?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2021,0.403053,"0.403053",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2021?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2021,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2021?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2021,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2021?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2021,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2021?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2021,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2021?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2021,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2021?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2021,0.853027,"0.853027",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2021?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2021,0.72427,"0.72427",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2021?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2021,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2021?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2020,2.38196,"2.38196",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2020?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2020,4.93398,"4.93398",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2020?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2020,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2020?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2020,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2020?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2020,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2020?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2020,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2020?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2020,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2020?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2020,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2020?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2020,0.403053,"0.403053",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2020?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2020,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2020?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2020,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2020?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2020,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2020?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2020,0.72427,"0.72427",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2020?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2020,0.853027,"0.853027",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2020?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2020,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2020?metric=prc&download=csv",
"120","Cameroon","Boyo","01312","Bananas",2020,15.5,"11 -20%",,"Farm","Farm",,"Over-ripening, poor handling, poor storage","380 households","Survey","Ikwuba, A.A.; Nkwain, K.T.; Nkwi, G E.; Odiaka, E.C. (2022), Analysis of post-harvest losses of banana and the economic wellbeing of farmers in Boyo Division,  North West Region of Cameroon",," Reference has been generated automatically"
"120","Cameroon","Boyo","01312","Bananas",2020,38,"38%","348 tonnes","Farm, Marketing, Storage, Transportation","Whole supply chain",,"Over-ripening, poor handling, poor storage","380 households","Survey","Ikwuba, A.A.; Nkwain, K.T.; Nkwi, G E.; Odiaka, E.C. (2022), Analysis of post-harvest losses of banana and the economic wellbeing of farmers in Boyo Division,  North West Region of Cameroon",," Reference has been generated automatically"
"120","Cameroon","Boyo","01312","Bananas",2020,3,"1 -5%",,"Processing, Ripening","Processing",,"Over-ripening, poor handling, poor storage","380 households","Survey","Ikwuba, A.A.; Nkwain, K.T.; Nkwi, G E.; Odiaka, E.C. (2022), Analysis of post-harvest losses of banana and the economic wellbeing of farmers in Boyo Division,  North West Region of Cameroon",," Reference has been generated automatically"
"120","Cameroon","Boyo","01312","Bananas",2020,8,"6-10%",,"Transportation","Transport",,"Over-ripening, poor handling","380 households","Survey","Ikwuba, A.A.; Nkwain, K.T.; Nkwi, G E.; Odiaka, E.C. (2022), Analysis of post-harvest losses of banana and the economic wellbeing of farmers in Boyo Division,  North West Region of Cameroon",," Reference has been generated automatically"
"120","Cameroon","Boyo","01312","Bananas",2020,8,"6 - 10%",,"Storage","Storage",,"Over-ripening, poor handling, poor storage","380 households","Survey","Ikwuba, A.A.; Nkwain, K.T.; Nkwi, G E.; Odiaka, E.C. (2022), Analysis of post-harvest losses of banana and the economic wellbeing of farmers in Boyo Division,  North West Region of Cameroon",," Reference has been generated automatically"
"120","Cameroon",,"0112","Maize (corn)",2019,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2019?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2019,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2019?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2019,2.38196,"2.38196",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2019?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2019,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2019?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2019,4.93398,"4.93398",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2019?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2019,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2019?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2019,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2019?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2019,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2019?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2019,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2019?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2019,0.403053,"0.403053",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2019?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2019,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2019?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2019,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2019?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2019,0.72427,"0.72427",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2019?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2019,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2019?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2019,0.853027,"0.853027",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2019?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2018,4.91904,"4.91904",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2018?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2018,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2018?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2018,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2018?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2018,2.38233,"2.38233",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2018?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2018,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2018?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2018,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2018?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2018,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2018?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2018,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2018?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2018,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2018?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2018,0.422546,"0.422546",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2018?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2018,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2018?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2018,0.918792,"0.918792",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2018?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2018,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2018?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2018,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2018?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2018,0.742476,"0.742476",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2018?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2017,4.93902,"4.93902",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2017?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2017,2.38154,"2.38154",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2017?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2017,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2017?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2017,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2017?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2017,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2017?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2017,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2017?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2017,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2017?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2017,0.397945,"0.397945",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2017?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2017,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2017?metric=prc&download=csv",
"120","Cameroon",,"0113","Rice",2017,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2017?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2017,0.796135,"0.796135",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2017?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2017,0.709428,"0.709428",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2017?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2017,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2017?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2017,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2017?metric=prc&download=csv",
"120","Cameroon",,"0118","Millet",2017,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2017?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2016,4.93788,"4.93788",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2016?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2016,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2016?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2016,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2016?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2016,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2016?metric=prc&download=csv",
"120","Cameroon",,"0112","Maize (corn)",2016,2.38171,"2.38171",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CM/all-crops/2016?metric=prc&download=csv",
